time,content
171,"纯妃赶紧去领盒饭，盒饭都热了那么多回"
171,"纯妃，天堂有路你不走，地狱无门闯进来，很好！非常好"
172,"就不会想想是不是被人害的？大猪蹄子，昏君！"
172,"这就是典型的人善被人欺"
172,"女人是非多做人不能太单纯。"
172,"为啥子好人木的好报"
172,"做人要善良，但防人之心不可无，多懂得自保"
172,"所以说人善被狗欺"
173,"走到最后的不管是皇后还是贵妃，都是杀伐果决心思颇深"
173,"不知道招人嫉妒惹的祸，应当小心护理阿哥才是"
173,"没看过历史吗？纯妃没被发现，活得比谁都好还得到厚葬"
173,"娘娘太善良了，都能容下其他皇子，别人容不下七阿哥"
173,"人太善良是不会有好下场的"
173,"就不会想想是不是被人害的？大猪蹄子，昏君！"
174,"这下知道一夫一妻制的重要了吧，多少条无辜的生命"
174,"好人没好报，本宫下辈子不善良了"
174,"璎珞说过人可以善良，但要学会自保"
174,"所以做人不能太善良"
174,"璎珞不是说了吗，人要善良，也要自保"
174,"想我没，我最善良"
175,"皇后太善良，善良的人在后宫是活不成的"
175,"在后宫善良是活不长久的"
175,"最该死的是闲贵妃，说者无意，听者有心。"
175,"这个皇后这么好，为什么要让她一而再再而三地失去孩子"
175,"纯妃的盒饭什么时候热好啊"
175,"快点去把纯妃的盒饭热了"
176,"当个阿哥真不容易，一出生就要被算计，完了还活不了多长时间🙃🙃🙄🙄"
176,"皇后我来接你了盒饭已热好"
176,"这个皇后不长心，上次魏璎珞不在被人推下去，这次又是"
176,"领盒饭了快给领盒饭"
176,"是教我们善良没有好结果吗"
176,"皇后太善良，善良的人在后宫是活不成的"
177,"看那么多集，发现穿绿衣服的人都是坏人"
177,"皇后要是不嫁给皇上一定非常幸福，曾经是多活泼的人啊"
177,"十月怀胎生下来很不容易，是人都会疯更何况死了三个"
177,"也不会多派点侍卫守着"
177,"善良也必须的有自保能力，有坚韧的刀"
177,"这算不算好人没好报"
178,"害人之心不可有防人之人不可无啊！人还是不能过于善良"
178,"来人，给本宫倒鸠酒，还有，还有盒饭🍱,快快快"
178,"皇后太善良永远不晓得防火防盗防闺蜜"
178,"大猪蹄子不会安慰还说什么说"
178,"皇后不单纯，她都明白，但是心太软，太善良"
178,"十月怀胎生下来很不容易，是人都会疯更何况死了三个"
179,"人真的不能太善良啊，善良到连自己爱的人都保护不了"
179,"所以说，在后宫不能太善良，善良被人欺!"
179,"嗯，不错本宫虽走了但这继承人很好会办事"
179,"皇后娘娘我劝你不要太善良"
179,"纯妃，等本宫吃好了，就带你热盒饭"
179,"这打击太大了"
180,"大猪蹄子，你不要再说了，本宫的盒饭就快热好了"
180,"下辈子不能这么善良"
180,"不能没心机，太善良，起码的保护自己和身边的人要做到"
180,"失去三个孩子我还有什么念想活下去，永别了"
180,"大傻子吧皇上非对他那么好让人嫉妒u"
180,"小说里明玉冲进火场救的皇后"
181,"在后宫你若善良根本就不会活的长久"
181,"纯妃的盒饭热好了没有"
181,"皇后善良可以但不能没有防备心你不害人别人会害你"
181,"为什么我就那么多人针对我？璎珞你要给我报仇啊"
181,"专门查了历史永琮活了两岁因为病死的还当了太子"
181,"连着失去三个孩子，你让本宫怎么振作"
182,"拿命拼回来的孩子说没就没，怎么活了"
182,"本宫要去陪高可爱了"
182,"当好人干嘛，还是坏人好。又看哭了哎"
182,"本宫乏了，我领饭盒行了吧，你们玩吧"
182,"大猪蹄我劝你善良"
182,"专门查了历史永琮活了两岁因为病死的还当了太子"
183,"历史上说不定也是皇后太善良孩子才去世的早吧"
183,"好人为什么没有好报，却让坏人一直逍遥"
183,"璎珞太强大，她在就不会有事，所以害皇后要弄走她"
183,"每次生儿子都死了不觉得奇怪吗大猪蹄子！！"
183,"他就不该把对皇后孩子的爱表现那么明显"
183,"活了四十集也不容易"
184,"三次失去孩子该有多疼"
184,"别善良了善良就得领盒饭"
184,"在皇宫里养大个孩子真不容易啊"
184,"只怪朕起错名字了，叫永宁就好了"
184,"在后宫里，太善良了得人果然不适合生存。"
184,"好人为什么没有好报，却让坏人一直逍遥"
185,"大猪蹄子这么善良的皇后你都没有保护好她"
185,"纯妃快来陪本宫吃盒饭"
185,"虽然皇后善良但不可能连保护自己孩子的心机都没有吧"
185,"待我回宫收拾你等着"
185,"感觉皇上是制杖，这种是阴谋都看不出来还天天批奏折"
185,"三次失去孩子该有多疼"
186,"这么善良的人不适合做皇后，但愿你在寻常人家"
186,"大猪蹄子把你的手拿开"
186,"孩子放自己身边多好，唉，别人带就是不放心"
186,"不合天理这么善良的人这个下场"
186,"皇后心太善良了，没害人之心更没防人之心"
186,"本宫的盒饭热好了吗？"
187,"这皇后娘娘是造了什么孽啊，没一个孩子有好下场"
187,"你个大猪蹄子，连你儿子咋死的都查不出来"
187,"纯妃我劝你善良不要跟着娴妃作妖了"
187,"一连三个孩子都被人害死皇后快黑化吧"
187,"不合天理这么善良的人这个下场"
187,"这么善良的人不适合做皇后，但愿你在寻常人家"
188,"一个皇后能让妃子害成这样，说她善良还是说她缺心眼呢"
188,"纯妃饿了吗？跟我高可爱一起出去吃盒饭吧"
188,"没有保护善良的智慧，善良变成了一种负担"
188,"我不玩了，我去领盒饭了，后面就让璎珞替我陪你们玩吧"
188,"不是不能太善良，而是不能不聪明机灵啊"
188,"盒饭热得差不多了"
189,"闲妃就是故意利用纯妃来害皇后的儿子，"
189,"善良的人怎么能在后宫活着？"
189,"皇上有那么多皇子是不是都不重视"
189,"皇后娘娘你要活着啊，你还要生公主的"
189,"皇后你真的太单纯了保护不了自己保护不了孩子啊"
189,"太不公平了吧！让皇后连着死了三个儿子！"
190,"事实证明在后宫太善良活不下去"
190,"你个大猪蹄子，离我家皇后远点"
190,"这孩子没吃激素3个孩子了，大猪蹄子你要我怎么振作"
190,"本宫死了经验真多，都满级了"
190,"乾隆的儿子都死得早，到最后都是15阿哥继位的"
190,"贵宫好乱，怀个孩子摔一跤。生个儿子放火烧。妈呀。"
191,"大猪蹄子，自己孩子周全都护不了去了两，个大猪蹄子"
191,"都是你个大猪蹄子害的，养那么多女人"
191,"皇后太善良了，皇上爱她却仍没有保护好她"
191,"看我多聪明"
191,"事实证明在后宫太善良活不下去"
191,"你个大猪蹄子，离我家皇后远点"
192,"历史证明，好人没有好报，活到最后的都是变坏了的好人"
192,"大猪蹄子你干什么吃的连个孩子都保不住"
192,"娴贵妃不是说者无意，是故意的一直在借别人的手"
192,"这几集剧情发展好快"
192,"大猪蹄子，自己孩子周全都护不了去了两，个大猪蹄子"
192,"皇后太善良了，皇上爱她却仍没有保护好她"
193,"皇上一个眼神公公就懂了，好厉害"
193,"事实证明好人是没有好报的"
193,"皇后就是太善良了。下辈子不要在善良了"
193,"我让你个大猪蹄子我一路太相同"
193,"看来后宫的女人确实不能太善良，至少需要自保"
193,"还好本宫死得早，不然又要经历这场灾难"
194,"容音小仙女活了这么久也是不容易啊"
194,"大猪蹄子都怪你那张嘴"
194,"大猪蹄子平时那么聪明怎么在这卡住了"
194,"容音不哭到我这来别再让人欺负"
194,"为什么不振作起来去害纯贵妃的孩子"
194,"事实证明好人是没有好报的"
195,"现在都是善良没饭吃，只要不做坏事就好了"
195,"大猪蹄子是魔鬼吧，取一堆媳妇来害我"
195,"这要多大的心才可以容忍啊"
195,"紫禁城容不下善良的人"
195,"还不是怪自己心真大，不把孩子放在自己手边上"
195,"大猪蹄子都怪你那张嘴"
196,"善良可以但能不能多个心眼防一下这都第二次了没数吗"
196,"纯妃我劝你善良等我回来有你好果子吃"
196,"善良有错吗？不能活？明明是剧情安排的"
196,"这还能振作算我输好吧...越看越气"
196,"这李玉肚子挺大跑的速度真快好可爱😂"
196,"拿开你的大猪蹄子"
197,"太监抱走枕头的样子好可爱"
197,"浪费我那么多血啊，放开我，我觉得还有机会....."
197,"名字叫永安就好了名字取的那么明显能不招恨吗"
197,"本宫活了40集真是不容易"
197,"娶那么多女人都来害皇后哪里防得住一个接一个"
197,"防火防墙防闺蜜"
198,"还叫不叫人活了养一个你们弄死一个养一个你害死了"
198,"嫁给大猪蹄子有什么好"
198,"纯贵妃做的事真的是让人咬牙切齿"
198,"高贵妃走的第n天想她想她"
198,"像皇后这么善良的人不该身在后宫"
198,"早知如此我宁愿做一个坏人"
199,"不是晚了一步回来，戏演不下去啊，不然我怎么变令妃？"
199,"都怪你个大猪蹄子身边这么多女人想陷害本宫"
199,"心思这么单纯还能活到现在也是奇迹"
199,"我儿子什么时候去抵命啊"
199,"历史上永琮是长水痘死的"
199,"纯妃请看好你的孩子"
200,"用命生下的孩子，导演劝你善良"
200,"好人没好报"
200,"皇上意图太过明显，小宝宝这是被亲爹坑了呀……"
200,"本宫下辈子再也不要做什么好人了"
200,"不是说好人有好报吗，这咋死了仨了"
200,"我儿子什么时候去抵命啊"
201,"现实生活中善良的人也是这样被人欺负"
201,"我劝我自己善良"
201,"公公就是厉害一个眼神就明白"
201,"还是本宫好"
201,"李公公好可爱！"
201,"本宫下辈子再也不要做什么好人了"
202,"不是说善良是别人害她的理由，而是不懂得怎么保护自己"
202,"再正常的人三个儿子夭折都得疯"
202,"这李公公都跑起来啦好可爱"
202,"纯妃的饭盒热好了"
202,"可以理解皇后后来为什么跳了，太善良了经不住打击"
202,"公公就是厉害一个眼神就明白"
203,"皇后太善良无力自保也保不了孩子"
203,"2倍加速看公公抱孩子是有多可爱"
203,"别说他是大猪蹄子，猪都不乐意"
203,"皇后我劝你别善良了"
203,"再正常的人三个儿子夭折都得疯"
203,"这李公公都跑起来啦好可爱"
204,"大猪蹄子以为抱抱就能好吗？"
204,"娘娘，我没有保护好你。来人啊，给娘娘多加几个🍗"
204,"三个孩子，打击真的太大了，一般人过不去"
204,"小腿儿跑得挺快的"
204,"也是法国反反复复反反复复的繁华的开发股份苦痛图腾的"
204,"皇后太善良无力自保也保不了孩子"
205,"太监好可爱啊跑起来"
205,"跑的好快啊公公"
205,"莫名心疼大猪蹄子"
205,"你个大猪提子连自己的儿子都保护不了"
205,"抱起就跑好刺激"
205,"三个孩子，打击真的太大了，一般人过不去"
206,"事实证明，善良的人终归没有好报"
206,"李玉你个大猪蹄子，本宫灭你九族"
206,"认真的可以善良，但是要懂得自保"
206,"我劝我自己像富察皇后那样善良"
206,"死了这么多个孩子了还是没长点心唉"
206,"朕的太监真聪明，一个眼神就知道该干啥"
207,"怪不得历史上皇后没几个善良的太善良根本活不下去！"
207,"快多看我几眼"
207,"皇后太善良太单纯没心机"
207,"本宫头发好油"
207,"后宫不适合单纯善良的女人"
207,"死了这么多个孩子了还是没长点心唉"
208,"皇后那么好的条件不会保护自己皇上经历过想不到是谋"
208,"这对女人是多大的心理打击"
208,"为什么善良的人还会被人陷害好难受，心疼皇后"
208,"大猪蹄子我劝你善良"
208,"大猪蹄子就不肯叫一声容音"
208,"怪不得历史上皇后没几个善良的太善良根本活不下去！"
209,"善良但是不要太单纯吧，总要有自保之力。皇后太傻了"
209,"所以自己的孩子还是贴身带比较好"
209,"大猪蹄子过两集就开始跟璎珞好了"
209,"纯妃是想吃盒饭了吧"
209,"这对女人是多大的心理打击"
209,"都三个孩子了，编剧你是大猪蹄子么"
210,"皇后别领盒饭好吗，我求求你别再善良了，你黑化吧，"
210,"本宫下辈子也要做个坏女人"
210,"皇后要多抱会就让她抱一下啊"
210,"振作？三个孩子当然不是你生呵呵"
210,"历史上缨络生了很多孩子，不过也有好几个活不久的"
210,"皇后真的不长记性，死了两个娃还能选择善良"
211,"女人生个孩子很不容易的好吗！！！抱走是几个意思"
211,"顺嫔你可装的单纯"
211,"其实都是大猪蹄子的错，不懂取名字"
211,"又听见了皇后给璎珞写的信得配音，又回来看这集"
211,"果然太善良的人没有好下场"
211,"皇后要多抱会就让她抱一下啊"
212,"好心疼皇后冒着生死生下来被纯飞弄死了自己和孩子"
212,"本宫要去投胎了下辈子不能这么善良突然理解知画了"
212,"女人啊，纯妃看的好气，还有贤妃，皇后待你不薄"
212,"你个大猪蹄子，你有那么多孩子，皇后只有这一个孩子。"
212,"都是因为咸妃啊，先挑嗦高贵妃，再是纯妃，最毒就她"
212,"女人生个孩子很不容易的好吗！！！抱走是几个意思"
213,"古代皇宫能有孩子顺利长大真是不容易"
213,"你个大猪蹄子还说喜欢本宫的孩子两次教训了都保护不了"
213,"公公这是要抱宝宝找亲妈去了，急着喝奶呢"
213,"抱起就跑，越快越好"
213,"就是因為她太善良，連自己的孩子多了的保不住"
213,"男人没一个好东西"
214,"宫里没有心计是活不下来，能当久太后皇后的都不简单"
214,"本宫要去领盒饭了！本宫来世只做富察容音"
214,"大猪蹄子，巧合多了就不是巧合了"
214,"我看到火里好像有一团头发，纯妃领盒饭吧"
214,"这么善良的一个人呐！偏偏要经历那么多苦难"
214,"古代皇宫能有孩子顺利长大真是不容易"
215,"大猪蹄子要崩人设了，快来瞧一瞧"
